processing first filelearned.txt
政,L,407,0.001633987,0.00163399
議,L,692,0.001633987,0.00326797
民,X, ,0.001633987,0.00326797
連,L,305,0.001633987,0.00490196
対,X, ,0.001633987,0.00490196
部,X, ,0.001633987,0.00490196
合,L,269,0.001633987,0.00653595
市,L,440,0.001633987,0.00816993
内,X, ,0.001633987,0.00816993
相,L,222,0.001633987,0.00980392
定,L,408,0.001633987,0.0114379
回,L,630,0.001633987,0.0130719
選,X, ,0.001633987,0.0130719
米,L,987,0.001633987,0.0147059
実,X, ,0.001633987,0.0147059
関,X, ,0.001633987,0.0147059
決,X, ,0.001633987,0.0147059
全,L,281,0.001633987,0.0163399
表,X, ,0.001633987,0.0163399
戦,X, ,0.001633987,0.0163399
経,X, ,0.001633987,0.0163399
最,L,884,0.001633987,0.0179739
現,L,275,0.001633987,0.0196078
調,L,373,0.001633987,0.0212418
化,X, ,0.001633987,0.0212418
当,X, ,0.001633987,0.0212418
約,X, ,0.001633987,0.0212418
首,L,74,0.001633987,0.0228758
法,L,813,0.001633987,0.0245098
性,X, ,0.001633987,0.0245098
要,X, ,0.001633987,0.0245098
制,L,447,0.001633987,0.0261438
治,L,807,0.001633987,0.0277778
務,X, ,0.001633987,0.0277778
成,L,386,0.001633987,0.0294118
期,X, ,0.001633987,0.0294118
取,L,882,0.001633987,0.0310458
都,X, ,0.001633987,0.0310458
和,L,963,0.001633987,0.0326797
機,X, ,0.001633987,0.0326797
平,X, ,0.001633987,0.0326797
加,L,932,0.001633987,0.0343137
受,L,794,0.001633987,0.0359477
続,X, ,0.001633987,0.0359477
進,L,603,0.001633987,0.0375817
数,L,998,0.001633987,0.0392157
記,L,568,0.001633987,0.0408497
初,L,431,0.001633987,0.0424837
指,L,711,0.001633987,0.0441176
権,L,613,0.001633987,0.0457516
支,L,768,0.001633987,0.0473856
産,X, ,0.001633987,0.0473856
点,L,181,0.001633987,0.0490196
報,X, ,0.001633987,0.0490196
済,X, ,0.001633987,0.0490196
活,L,154,0.001633987,0.0506536
原,L,142,0.001633987,0.0522876
共,X, ,0.001633987,0.0522876
得,L,941,0.001633987,0.0539216
解,X, ,0.001633987,0.0539216
交,X, ,0.001633987,0.0539216
資,L,512,0.001633987,0.0555556
予,X, ,0.001633987,0.0555556
向,L,195,0.001633987,0.0571895
際,X, ,0.001633987,0.0571895
勝,X, ,0.001633987,0.0571895
面,X, ,0.001633987,0.0571895
告,L,262,0.001633987,0.0588235
反,L,779,0.001633987,0.0604575
判,X, ,0.001633987,0.0604575
認,L,643,0.001633987,0.0620915
参,X, ,0.001633987,0.0620915
